text,label
"สู้ครับน้าๆ ผมว่านะทำไมโรงงานยาสูบถึงไม่นึกถึงข้อนี้ทั้งๆที่มีวัถุดิบการผลิตน้ำยาอยู่ในมือแท้ๆ....ขายบุหรี่มวลไม่ได้ทำไมไม่ผลิตน้ำยาบุหรีไฟฟ้าหละ...น้าๆว่ามั๊ยครับรายได้เห็นๆ เผื่อจะได้เห็นน้ำยาไทยๆบ้าง กลิ่นสายฝน กรองทิพย์ กรุงทองอะไรแบบนี้
",0
"kiss me harder by 4u2💋 (01). ตัวนี้ทาเที่ยวกลางคืนละแซ่บมากกกกกก!! ติดทนจูบหลุดนิดนึง อิอิ เนื้อนุ่ม แต่แห้งไปหน่อยบำรุงปากดีๆล่ะ ตัวนี้ให้8/10เล้ยยยย💋✨ #รีวิว #รีวิวเซเว่น #รีวิวเพียบ #ใช้จริงรีวิวจริง #howtoperfect #ฉันจะสวย #ของมันต้องมี
",0
"เปลี่ยนมาใช้ ลอรีเอะ ซอฟท์แอนด์เซฟ เอ็กซ์ตร้าโพรเทคชั่น แอนตี้แบคทีเรีย แบบกลางคืนดีกว่า จะได้นอนหลับสบาย ไม่ต้องกังวลว่าจะเปื้อนผ้าปูที่นอนอีก เพราะเค้าออกแบบมาเป็นอย่างดี และยังลดการสะสมของแบคทีเรีย สาเหตุของกลิ่นอับชื้น ตอบโจทย์ใช่มั้ยแหละ
",0
"ผมครับ สูบและเลิกมาแล้ว2ปี เท่มั้ย ส่วนนึงใช่ครับ เพราะมันคือของที่เราถือ อย่างน้อยมันต้องมีสไตร์ครับในแบบของเรา แต่ที่ผมสูบคือผมตั้งเป้าว่าต้องเลิก และผมก็เลิก หลายคนก็บอกนะ ไม่มาลองไม่รู้ว่ามันเลิกยาก คือไม่ยาก แค่ไม่เลิกกันเองแค่นั้นละครับ
",0
"มาลองใช้ ลอรีเอะ ซอฟท์แอนด์เซฟ เอ็กซ์ตร้าโพเทคชั่น แอนตี้แบคทีเรีย แบบกลางคืน 1 แผ่นครบทุกความต้องการ ลดการสะสมของแบคทีเรีย สาเหตุของกลิ่นอับชื้นกวนใจ แถมด้วย ไซด์ บล็อก หยุดการซึมเปื้อนด้านหลัง จะได้หมดความกังวล เลิกเครียด นอนหลับสบายตลอดคืน
",0
"มาลองใช้ ลอรีเอะ ซอฟท์แอนด์เซฟ เอ็กซ์ตร้าโพเทคชั่น แอนตี้แบคทีเรีย แบบกลางคืน 1 แผ่นครบทุกความต้องการ ลดการสะสมของแบคทีเรีย สาเหตุของกลิ่นอับชื้นกวนใจ แถมด้วย ไซด์ บล็อก หยุดการซึมเปื้อนด้านหลัง ทำให้หมดกังวลหลับสบายในวันนั้นของเดือนแน่นอนจ้า
",0
"วันนี้ได้มีโอกาส มาทานสาขาเซนทรัลลาดพร้าว ซึ่งเป็นสาขาที่ใหญ่มาก ลูกค้าก้เยอะมาก แต่สิ่งที่ประหลาดใจคือ พนักงานบริการดีมาก ไม่ได้อิดออดจะให้บริการ ให้บริการด้วยความรวดเร็ว ไม่มีการเหนื่อยหน่ายจากจำนวนลูกค้าที่มาก ขอแสดงความชื่นชม 👏🏻👏🏻👏🏻
",0
"Friendships everywhere! มิตรภาพ หน้าปากกระบอกปืน เป้ายิง..ทหารไทยและทหารสหรัฐอเมริกา ฝึกทักษะพลแม่นปืน (Basic rifle skills and markmanship) เพื่อแลกเปลี่ยนเทคนิคในการใช้อาวุธแต่ละชนิด เพื่อความแม่นยำต่อเป้าหมายในสภาวะที่มีลมและแสงแดดเป็นอุปสรรค
",0
"มือใหม่ หรือ ใครที่ชอบแต่งตา โทนน้ำตาล แนะนำพาเลทของ NYX Professional Makeup Thailand เลยค่ะ เม็ดสีชัด ติดทน ชิมเมอร์เนื้อนุ่ม แต่เนื้อแมทเนื้อจะแป้งๆหน่อย แต่สีสวย ติดทน โทนสีใช้ได้ทุกโอกาส หาซื้อก็ง่าย ราคาหลักร้อย ถ้าจำไม่ผิด น่าจะ 700++ ค่ะ
",0
"จะยอมเทเฟสติวัลพาเพื่อนไปเปิดตี้ที่บ้านแบบexclusiveเลยครับ Smirnoffจัดให้เต็มที่ขนาดนี้ เดือดแน่ๆ🔥🙌 อยากชวนdj faahsaiมาจัดปาตี้ที่บ้านครับ ชอบสไตล์การเล่นของเขา ดีเจไทยไม่แพ้ชาติใดในโลกครับ🇹🇭 #SmirnoffNonfestival #ไปให้สุดอย่าหยุดแค่เฟสติวัล
",0
"ฉันไม่ชอบเห็นคนอื่นทำเธอยิ้ม เลยอยากทำทุกอย่าง หาทุกสิ่งที่เธอชอบ ที่เธออยากกิน ที่เธออยากไป เท่าที่พอจะทำได้ดีที่สุด เพราะฉันอยากเป็นคนเดียวที่เติมเต็มหัวใจและทำให้เธอยิ้มได้ :)) กี่ปีก็ยังรักนั่นแหละ ฉันอยู่ตรงนี้ จนกว่าจะไม่อยากให้ฉันอยู่ 555
",0
"แบบกระปุกเจล ของ MAC ก็ฟินนะ เขียนอินไลเนอร์สบายๆ แบบเจลแท่ง ไม่มีใครเกิน Marc jacob เค้าดีจริงๆ แบบดินสอให้ NARS มันทนเว่อ แบบปากกาเมจิกต้อง KVD คือเริ่ด แบบน้ำจิ้มจุ่มมิสทีนสีเหลืองมงต้องลง แบบถูกและดีให้ cosluxe นี่เราใช้ทุกสูตรเลยนะเนี่ย 555
",0
"อยากใช้ eyeliner ของ mistine ที่พี่ เบลล่ากำลังใช้อยู่ เพราะทำให้ดวงตาของเราสวยและคมกริบ ติดทนนาน ไม่เลอะ และเราสามารถเลือกเส้นตามที่เราต้องการได้ จากดวงตาของพี่เบลล่าที่ใช้ eyeliner ของ mistine แล้ว สวย และอยากลองใช้เพื่อจะสวยเหมือนพี่เบลล่าค่ะ
",0
"“ขอบคุณมากครับ,ค่ะ” วินาทีน่าจดจำ เมื่อนายอุบล คล้ายทอง หัวหน้าโรงภาพยนตร์ลิโด มัลติเพล็กซ์ ปิดประตู #Lido3 อย่างเป็นทางการหลังจบการฉายรอบสุดท้าย จากนั้นผู้บริหารและเจ้าหน้าที่ได้กล่าวคำขอบคุณแฟนๆ ที่ผูกพันร่วมกันมาตลอด 50 ปี #ลิโด #TheStandardCo
",0
"#No3 ใช้ดีสุดๆ ซองนี้นี้เอง ที่เราใช้อยู่ KA UV babyface SPF 42 PA+++ ครีมกันแดดหน้าเนียน ใช้แล้วไม่เป็นสิวอุดตัน ไม่เกิดสิว ไม่มีแอลกอฮอล์ ใช้แล้วทำให้หน้าเด็กลง แดดจะร้อนแค่ไหน กันแดด KA ก็เอาอยู่จร้า แท็กเพื่อน 5 คน👇 #KAx7Eleven #KAUVBabyFace
",0
"แนะนำ: เราจะต่อสู้เผด็จการอย่างไร -ปาฐกถาของอาจารย์ปรีดี พนมยงค์ อ่านสั้น ๆ ไม่นานจบ แนะนำสำหรับทุกคน ไม่ใช่กลยุทธ์ ไม่ใช่แผนวิธีใด ๆ แต่เปนหลักการทำความเข้าใจว่าเผด็จการก็ดี ประชาธิปไตยก็ดีนั้น ทำงานอย่างไร และเราจะต่อสู้เพื่ออย่างหลังได้อย่างไร
",0
"ความน่ารักของนาง... กลัวว่านี่อยู่คนเดียวที่สนามบินเลยมานั่งคุยเป็นเพื่อนตั้งนานไม่ยอมกลับไปพักผ่อนทั้งที่ตัวเองก็เหนื่อยมากจนตาจะปิดอยู่แล้ว จนนี่ต้องไล่ให้กลับไปพัก... ตลกตรงที่ไปพูดฝากพนักงานที่แอร์เอเชียว่า ""ฝากพี่ผมด้วยนะครับ"" 555+ 💛 เค้าล่ะ
",0
"สู้ๆนะคะ แม่ดิฉันก็เป็นมะเร็ง แต่คิดเสียว่า ยังดีที่มีเวลา ทำในสิ่งที่อยากทำ ได้จัดการอะไรในชีวิตให้เรียบร้อย ใช้เวลาอย่างมีค่าที่สุด คิดเสียว่าดีกว่าคนที่จากไปด้วยอุบัติเหตุ ที่เค้าไม่สามารถทำอะไรในสิ่งที่ต้องการได้เลย แม่ก็ใช้ใจรักษาเหมือนกันค่ะ
",0
"รถกระบะแกร่ง ช่วงล่างดี ห้องโดยสารกว้างนั่งสบายต้องนาวาร่า ตัวใหม่เจ๋งสุดๆครับเชื่อมต่อเครื่องเสียงในรถกับโทรศัพท์ สามารถเล่นแอ๊พ ในรถได้อย่างจุใจ ช่วงนี้โปรโมชันพิเศษ ดอกเบี้ย0% ฟรีประกันภัยชั้น1 คุ้มและก็คุ้ม ซื้อรถใหม่เลือกนิสสัน นาวารากันนะครับ
",0
"“คึกครื้น” ปราศรัยใหญ่ #เพื่อไทย บรรยากาศการปราศรัยใหญ่ครั้งแรกของพรรคเพื่อไทย โดยผู้บริหารพรรคต่างมาร่วมจำนวนมาก สร้างความคึกครื้นให้กับบรรดามวลชน ที่ลานคนเมือง หน้าศาลาว่าการกรุงเทพมหานคร #ไทยรัฐเลือกตั้ง62 #เลือกตั้ง62 #ไทยรัฐ #ThairathOnlinePhoto
",0
"กด wow ชอบรสชาติของ SPY Gold Series พอลองชิมแล้วติดใจมากๆ หรูไฮ ล้ำสมัยจริงๆ เวลามีนัดปาตี้กับเพื่อนก็จะนึกถึงรสชาติของSPY Gold คือของมันต้องมีก็จัดไปทุกซีรี่ย์เลยค่าา😁 เลยแนะนำรสชาตินี้ให้เพื่อนอีกหลายคนไปลอง เพื่อนบอกว่าหรูเริศมากค่ะ อร่อยจริงๆ 🖒
",0
"เมื่อเทียบราคากับฟังชั่นที่ให้มา เปรียบเลยกับมิตซู ฟังชั่นเยอะ ของแถมเพียบ ราคาถ้าเป็นมิตซูได้ตัวท้อป แต่กับโตโยต้า ได้ตัวรองท้อป เทียบกับปิคอัพนะ PPV เหมือนกัน จ่ายเงินเป็นล้านอีกค่ายได้ ดิสเบรค 4 ล้อ แต่โตโยต้า ได้ดรัมเบรคหลัง แล้วจะจ่ายแพงกว่าทำไม
",0
"เหตุผลที่ชอบ 12 plus cool powder พอทาแล้วรู้สึกเย็นสดชื่น เนื้อละเอียดเนียนมาก หอมนาน กลิ่นหอมด้วยเวลาทา คนรอบข้างยังทักว่าใช้ น้ำหอมยี่ห้ออะไร ที่จริงแล้ว 12 plus cool powder นี้เอง ของเค้าดีจริง หอมจนคนรอบข้างต้องทัก เป็นผลิตภัณฑ์ที่ใช้มาตลอดหลายปี
",0
"เหตุผลที่เลือกใช้ Eucerin Sun DP60+เป็นครีมกันแดดที่เหมาะสมกับสภาพผิวไม่แพ้ง่ายในช่วงที่แดดแรงทำให้ผิวคล้ำเสียมีฝ้ากระและจุดด่างดำเพราะต้องทำงานออกแดดเป็นประจำEucerinคือกันแดดที่ทำให้เชื่อมั่นในคุณภาพทำให้เชื่อมั่นได้ว่าในเวลากลางวันผิวจะไม่ถูกทำร้าย
",0
"ความคิดเห็นของคุณมีประโยชน์สำหรับฉันมากๆเลยค่ะ เเฟนดิฉันสูบบุหรี่วันละ 3 ซอง ติดต่อมา 3 ปี (อายุ28) จนถูกหามส่งเข้า รพ. ตอนนี้ลดเหลือ 1 ซอง ละหันมาใช้บุหรี่ไฟฟ้าช่วยลด รู้สึกเครียดเเละทรมานเพราะเราไม่ใช่คนสูบ เเต่พยายามให้กำลังใจ ให้เขาเลิกได้เร็ววัน.
",0
"(ตัวช่วยที่จะให้สาวๆแต่งหน้าสวยมากยิ่งขึ้น) มีรองพื้นสูตรใหม่แล้ว ไพรเมอร์สูตรใหม่ต้องมีเช่นกันค่ะ ไพรเมอร์ที่ทางทาง YSL เค้าเคลมว่า การันตีความแมทท์ยาวนาน พร้อมคุมมันในทันที ทำให้รูขุมขนแลดูเล็กลง ด้วยเนื้อครีมที่บางเบา ช่วยให้ผิวเรียบเนียนขึ้นในทันที
",0
"🍒ช่วงนี้อินลิปเเมทYSLตัวนี้หนักมาก🍒เบอร์1นะ เราชอบตรงที่ถ้าทาเเบบใช้มือเกลี่ยๆ จะได้สีชมพูกลางๆ กำลังน่ารักเลย เเต่ถ้าทาเเบบเต็มปาก จะได้ลุคที่เเซ่บมากกก ข้อดีหลักๆเลยคือเป็นลิปที่ทาเเล้วสบายปากมาก เเนะนำเลยค่า Yves Saint Laurent Beauté- YSL Thailand
",0
"เทคนิคการป้องกันผิว จิบน้ำบ่อยๆ เพื่อให้ผิวชุ่มชื้น ทาครีมกันแดด สเปรย์กันแดดพ่นให้ทั่วอีกที แบบว่าซัมเมอร์นี้ผิวต้องรอด อยากได้ Kiehl's Daily UV Defense มากเลยยยเพราะตอบโจทย์ขนาดนี้ของต้องมี กันแดดเต็มพลัง เข้ากับไลฟ์สไตล์ที่สุด หลอดนี้เอาอยู่ชัวร์ 🧡
",0
"หล๋วยยยยยย ของมันต้องมีจิงๆ Roller-Pearl blooming bouquet ปกติใช้ dior ไม่ติดเลยฮะ (ฉีดน้ำหอมของdiorไม่เคยติด) เลยซื้ออันนี้มากลิ้งๆ ติดทนมาก พกง่ายด้วย 9/10เลยงับ 💘🌸✨ #ของดีบอกต่อ #ของมันต้องมี #ไว้รีวิวห้ามขายของของโว้ยย #รีวิวคสอ #dior #diormakeup
",0
"ข้าวเหนียวหมูทอดยุค 4.0 ต้องอย่างงี้ ทอดไร้น้ำมันมีถึง 5 รส: หมาล่า, ปลาร้า, ต้มยำ, เขียวหวาน และน้ำผึ้งทานกับข้าวเหนียวสีสันน่าทานสุดๆ หมูนุ่มชิ้นใหญ่อร่อย ชุดหมูสายเปย์ (ปรกติ 430 ลดเหลือ 349) เซ็ทจัดหนักสำหรับ 6 คน 📌 Here Dolce (เฮียดอยซ์) เดลิเวอรี่
",0
"ชาเย็นธรรมดาโลกไม่จำ ชอบลองของใหม่ เห็น #AllCafe ออกเครื่องดื่มใหม่เป็นชาชีส แต่กดชาเย็นมากละอ่ะ5555 เลยถามพี่พนักงานว่าเพิ่มเพิ่มชีสอย่างเดียวได้ไหมพี่เค้าบอกว่าได้ เพิ่มเงินแค่ 15฿ จัดไปสิค่ะจะรออะไร😂 รสชาติชีสคือเข้มมาก มันๆ ไม่เลี่ยน อร่อยมากไอเลิฟฟ
",0
"โอ้ยยดูเจ้เบนแล้วชอบว่ะ #ใครชอบมาเจ้มาแวะเม๊าส์ตรงนี้ได้นะฮ่าๆ ชอบคำเจ้แม่งฮาแล้วดูไม่ค่อยเสแสร้งดี ตั้งแต่ขึ้น ... อีก้อน มึงรู้จักกูน้อยไปซะล่ะ กระทั่งจบขอบคุณ...ขอบพระคุณบาบิก้อนที่มาเลี้ยงอาหารให้พวกกูฟรี10ชุด โอ้ยยกูขำ😂 มันฮาแบบหมั่นๆดต่ก็ชอบอ่ะ555
",0
"อะไรจะดีขนาดนั้น...ไม่เชื่อต้องลอง เป็นผ้าอนามัยที่ต้องซื้อตุน คือดีมาก กาวแน่น สบาย555 ใครยังไม่เคยใช้ไปลองเถอะแล้วจะลืมยี่ห้ออื่นๆที่เคยใช้มา ไม่มีเลอะเปรอะเปื้อนจ้า ใส่นอน ใส่ออกกำลังกายดีมาก #HowtoPerfect #ไว้รีวิวห้ามขายของโว้ยย (Cr : Gopgapthemarie)
",0
"Before vs. After ครั้งนี้ทำสีที่ร้าน Rapi-Rabi สาขาอโศก (สุขุมวิท 31) เป็นร้านทำสีสไตล์ญี่ปุ่น น้ำยาและโปรดักส์ต่างๆ ของญี่ปุ่นแท้ๆ จอยชอบผมโทนร้อนอยู่แล้ว ก็ปรึกษากับทางร้านว่าขอแดงๆ จัดมาเลยค่ะ ได้สีแดงอมม่วงไวน์ๆ เลิฟมาก! สนนราคา 1500 บ. ทำสี+ทรีทเม้นต์
",0
"คาเธ่ย์ดีมากเลย ปีที่แล้วตอนมาเลเซียมีเลือกตั้ง คาเธ่ย์ก็ประกาศว่า ตั๋วทุกใบที่เดินทางติดช่วงวันเลือกตั้ง สามารถเลื่อนวันเดินทางได้โดยไม่เสียค่าเลื่อนตั๋ว ทั้งนี้รวมถึงตั๋วที่ปกติเลื่อนวันไม่ได้ก็ได้สิทธิ์นี้ด้วย มีข้อแม้ว่าผู้โดยสารต้องเป็นพลเมืองมาเลเซีย
",0
"ใช้ของ Ter เป็นคูชชั่น ปกปิดดี แต่พอระหว่างวันแอบเยิ้ม แนะว่า ตบบางๆ พอ หน้าร้อนด้วย หน้าจะมันมาก แต่ถ้าไป ตปท. อากาศหนาวเอาอยู่แน่นอน ให้8/10 หักเพราะเยิ้มระหว่างวัน หน้าเรานะ คนอื่นไม่รู้ เราผิวผสมค่ะ ถึงขั้นต้องเอาแป้งloose ของ Bauté มากลบทับจะได้ไม่มัน
",0
"หน้าใครกันน้า..ที่นุ่มเด้งแบบเจลลี่?!? ก็หน้าซิสนี่แหละค่ะ เพราะอะไรหรอคะ ก็เพราะ การ์นิเย่ ซากุระ ไวท์ อควา เจลลี่ เอสเซนส์ ที่บันดาลให้หน้านุ่ม เด้ง ฉ่ำน้ำ อมชมพู ดุจกลีบดอกซากุระ ไม่เชื่อลองดิ ลองเลย แล้วจะรู้ว่าแก้มนุ่มเด้งกว่าเจลลี่เนี่ยมันเรื่องจริง!
",0
"อันดับ 1 ร้อยละ 26.06 ระบุว่าเป็น พลเอกประยุทธ์ จันทร์โอชา รองลงมาอันดับ 2 ร้อยละ 24.01 ระบุว่าเป็น คุณหญิงสุดารัตน์ เกยุราพันธุ์. ลุงจะส่งคนตามคุณหญิงสุดารัตน์อีกปะอะ ระวังคุณหญิงแม่เอาหมัดดามหน้านะลุง😏(ยิ้มแบบสุดารัตน์) #นิด้าโพล #เลือกตั้งประเทศไทย2562
",0
"วรรณษา จรัลพรไพศาล มาลองใช้ลอรีเอะ ซอฟท์แอนด์เซฟ เอ็กซ์ตร้าโพเทคชั่น แอนตี้แบคทีเรียใส่ตอนนอนสิ แล้วจะหลงรัก แผ่นใหญ่ปกป้องดีเยี่ยม ลดการสะสมของแบคทีเรีย ไร้กลิ่นอับชื้นกวนใจไร้กังวล บล็อกหยุดการซึมเปื้อน หลับสบายไม่ต้องกังวลว่าจะเลอะที่นอน ตื่นมาสดชื่นนนนน
",0
"อยากไปเชียร์ขุ่นแม่เดียริส <3 เฮียนาตาเลีย และ เจ้าแม่แอนเน่ อยากไปดูด้วยตาของตัวเองจริง ๆ ไม่ใช่แค่ผ่านจอ แล้วก็ถ้าได้ไปเนี่ยจะได้อวดเพื่อนได้ด้วยว่าฉันได้ไปดูนะ! แซ่บ!! ขอให้บุญพา วาสนาส่งให้หนูได้ไปดูเถอะค่ะ สาธุ /ก้มกราบสามที #nyxcosmeticsth #Dragraceth
",0
"อยากสวยแบบคุณแม่ค่ะ เพราะแม่คือผู้หญิงที่สวยที่สุดในโลกในสายตาเรา สวยทั้งกาย ทั้งใจ สวยไปหมดทุกอย่าง แถมยังน่ารัก เก่ง ฉลาด เข้มแข็ง อ่อนโยน ใจดี ถ้าทำได้วันนึงเราอยากเป็นให้ได้เหมือนคุณแม่มากเลยค่ะ ^^ #มาส์กโชสวยข้ามคืน #cho_cosmetics #daradaily #ดาราเดลี่
",0
"🎉#No4🎉 ทั้งถูก ทั้งดี ก็ซองนี้ นี้เอง ที่เราใช้อยู่ KA UV babyface SPF 42 PA+++ ครีมกันแดดหน้าเนียน ใช้แล้วไม่เป็นสิวอุดตัน ไม่เกิดสิว ไม่มีแอลกอฮอล์ ใช้แล้วทำให้หน้าเด็กลง แดดจะร้อนแค่ไหน กันแดด KA ก็เอาอยู่จร้า แท็กเพื่อน 5 คน👇 #KAx7Eleven #KAUVBabyFace
",0
"safe series 2018 จาก netflix เรื่องเกี่ยวกับลูกสาวหายตัวไป พ่อเธอจึงออกตามหา เล่าเรื่องได้สูตรสำเร็จของนิยายฮาลาน โคเบนมาก การสืบต่อไปเรื่อยจนพบความจริง ที่ชอบก็คือแม่งเก่งที่ทำให้ทุกตัวละครน่าสงสัยไปหมดได้ ถือว่าเป็น 8ep ที่ไม่น่าเบื่อเลยสนุกมาก #ชิตพลรีวิว
",0
"#รีวิวจับฉ่าย ยังวอแวกับosulloc เราไปลองเมนูใหม่ของร้านมาค่ะ ชื่อ greentea o fredo with brown sugar bubble ไข่มุกลูกโตเหนียวนุ่ม กับชาเขียวปั่นรสเข้มข้นพร้อมด้วยไอติมถึงรสชาเขียวเหนียวนุ่มแบบเจลาโต้ อร่อยมากๆๆ สาวกชานมไข่มุกห้ามพลาดค่ะ #อร่อยไปแดก #รีวิวเกาหลี
",0
"🍑🍑โอ้ยยย ความส้มอิฐ ส้มพีชชในราคาแค่ 99 บาทเองงงงง >< มีความ 3ce มากกก สีสวยมากก โทนสีนัวๆ ละมุนๆ เนื้อดีด้วย เนื้อแมทท์ ติดทนดี แท่งเล็กๆน่ารัก พกง่าย แท่งละ 99 เอง คุ้มมมมม สวอชที่แขนคือ 103 ถึง 107 น้า พิกัดซื้อที่เพจ SuperShades Cosmetics, Eveandboy ค่าา
",0
"ประทับใจที่สุดก็คือ Mamonde Age Control Power Cream ค่ะ เนื้อครีมบางเบา ทาแล้วไม่เหนอะหนะผิวหน้า เบาสบาย เนื้อผลิตภัณฑ์เข้มข้น หลังใช้รู้สึกได้ว่าผิวฟูแน่นขึ้น แข็งแรงขึ้น ไม่หย่อนคล้อยเหมือนแต่ก่อนค่ะ แต่งหน้าแล้วรู้สึกติดทน กว่าเดิม ผิวอ่อนเยาว์ลงค่ะ ชอบมากๆ
",0
"เอาจริงๆ อยากสวยเหมือนพี่เนย โชติกานะคะ คือแบบหน้าพี่เนยดีมากกกก ดีมากจริงๆ หน้ามีสุขภาพดีเฟร่อ หุ่นก็ดี เป๊ะปังมาก ณ จุดๆนี้ อีกอย่างชอบเข้าไปดูพี่เนยแต่งหน้าบ่อยๆค่ะ สมกับฉายานางร้ายหน้าสวยมากเจ้าค่า😍😍 #มาส์กโชสวยข้ามคืน #cho_cosmetic #daradaily #ดาราเดลี่
",0
"• ม่อนจองปีนี้ไม่มีผิดหวัง ฟ้าเปิด อากาศโปร่ง แม้จะหวาดระแวงเจ้าของที่อย่างช้างป่าก็ไม่ได้ทำให้ความสุขและความสนุกน้อยลงสักนิด แถมยังกัดฟันลุกขึ้นมาจับช้างเผือกมาใส่เมมโมรี่ได้สำเร็จอีกด้วย คุ้มแล้วที่มาอีกปีกับคนที่เจอกันโดยบังเอิญเมื่อปีที่แล้ว #รีวิวเชียงใหม่
",0
"ชอบเซตหมู เบคอน และ ข้าวผัดกระเทียม ของบาร์บีกอน ค่ะ อร่อยที่สุด สั่งทุกครั้งที่ไปทาน เพราะอร่อยสุดๆ และน้ำจิ้มก็อร่อย จิ้มกับหมู เข้ากันที่สุดค่ะ ตอนนี้อยากไปกิน เบคอนพันเห็ดเข็มทอง และ หมูคุโรบุตะ มากเลยค่ะ ถ้าได้จะชวนครอบครัวไปฉลองปีใหม่ที่บาร์บีคิวพลาซ่าค่ะ
",0
"พึ่งลง Netflix ไม่กี่วัน ใครชอบหนังจิตวิทยา คล้ายๆ gone girl พระเอกเรื่องนี้เป็นโรคจิตที่ฉลาดมากเวอร์ๆ ทำทุกอย่างเพื่อนางเอง เราจะเห็นทุกสเต็ปของความสัมพันธ์ ตั้งแต่จีบจนเลิก หนังไม่ใช่เรื่องรักคลุกคลิก มันดาร์กกมาก หักมุม จิตตกไปอยู่ #รีวิวNetflixTH #รีวิวหนัง
",0
"มีความสุขทุกปีที่ได้ไปบิ๊กเมาเท่น แต่มันจะขาดไปไม่ได้เลยคือเพื่อนที่รู้ใจ และเข้าใจกันทุกอย่าง ขอบคุณบิ๊กเมาเท่น ที่ทำให้พวกเรามีความสุขกับเสียงดนตรี และสุดท้ายนี้ขอบคุณBLEND285 ที่จัดกิจกรรมดีๆแบบนี้ แล้วเจอกันที่งานครับ #BigMountain #ชีวิตดีเรามีได้ #BMMF2017
",0
"รีวิว YOU (2018) by #Netflix 10/10 “โคตรโรคจิต!” เป็นคำที่อุทานแทบทั้งเรื่อง หนังไม่ได้โรคจิตแต่ตัวเอกเนี่ยโคตรโรคจิต หมกมุ่น ฟุ้งซ่าน คิดมาก24ชั่วโมง ตอนแรกก็คิดว่าเป็นหนังรักธรรมดาแต่พอดูไปดูมาแค่ตอนแรกก็น่าติดตามแล้ว ทั้งพีค ทั้งอีหยังวะ แนะนำไปดูเถอะไหว้เลย
",0
"สิ่งที่เติมเต็มรสชาติความอร่อยในมื้ออาหารหรอ ขาดไม่ได้เลยคือเพื่อนที่เข้าใจกัน พูดคุย หัวเราะ เฮฮา ฟังเพลงเพราะๆ ที่ขาดไม่ได้เครื่องเย็นๆ ต้อง. #เบียร์ช้าง เท่านั้น เพราะเราจะหันหน้าชนกันเท่านั้น ไม่มีหันหน้าหนีเพื่อน + อากาศเย็นๆ สุดฟิน ไม่มีอะไรดีไปกว่านี้แล้ว
",0
"อยากลองตัวใหม่ที่สุดค่ะ Laneige white dew vita capsule sleeping mask ใช้มาหลายตัวมันดีมากๆเลยค่ะ ออกตัวใหม่มาให้ผสมสดก่อนใช้มันคือดีมากๆ ทำให้ได้ใช้สดๆคุณภาพดีๆของวิตามินซี ผิวก็จะดี ชุ่มชื้น กระจ่างใส ใช้สองคนกับแฟน นอนฝันดี ฝันถึงน้องหมีกันเลย ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤
",0
"VIABUS อัพเดตใหม่ เพิ่มข้อมูลท่าเรือโดยสารที่อยู่ตามแม่น้ำเจ้าพระยา,คลองแสนแสบ,และภาษีเจริญ ตอนนี้เช็คได้แล้วว่าแต่ละท่า มีเรือสายใดจอดบ้าง,เส้นทางการวิ่งเป็นยังไง --- คาดว่าในอนาคตน่าจะตามติดเรือโดยสารได้ (รอดูต่อไปนะครับ) ตอนนี้แอปไปเกินกว่าติดตามรถเมล์แล้ว ฮ่าๆ
",0
"กด love ❤️ ชอบความเรียบง่ายของ SPY Cooler ค่ะ ไม่ว่าปาร์ตี้งานไหนๆ อยากจัดแอลกอฮอล์แบบเบาๆต้องนี่เลย SPY นี่ล่ะใช่เลยตอบโจทย์🍾 รสชาติเบาๆ ละมุน แอลกอฮอล์ไม่มากดื่มได้เรื่อยๆ สังสรรค์กันได้เต็มที่ จะนั่งคุย ร้องเพลง หรือรับลมเย็นๆ จิบ SPY ไปด้วยก็ฟินสุดๆไปเลยค่ะ🏖
",0
"ชอบสุดก็ต้อง 12 plus cool powder แป้งเย็นสูตรเย็นสุดขีดดดดดดดดดดดด เย็นสุดอะไรสุดจริงจริงตัวนี้ยอมรับเลยว่าดีย์! เป็นคนอ้วนที่มีกลิ่นเปรี้ยวแรงเวอร์! และขี้ร้อนมากกกก แป้งเย็นกระป๋องเดียว กำจัดได้ทั้ง2ปัญหาเลยทีเดียว ของดีบอกต่อ ถูกและดี ต้องบอกต่อ ต่อต่อต่อต่อ !!
",0
"เออ พี่นกแนะนำ Black Mirror ใน netflix ให้ดูอะ นี่ก็ตามไปดู เขาบอกว่าเป็นซีรี่ส์สะท้อนด้านมืดไรงี้ เจอเข้าไป ep แรกกูช็อคอะ แบบเคว้งมาก แค่ ep แรกกูจอดเลย ร้ายมาก ไม่ต่อ ep2 เลยอะจนตอนนี้เคยไปตามอ่านกระทู้ยังมีคนคิดเหมือนนี่นะว่า ep แรกแม่งเล่นกับใจสุดแล้วอะ กุยอม
",0
"😃 เมื่อ มนุษย์ป้า และ พวกแก่กระโหลกกะลา ในทวิตเตอร์บางคน บอกว่า ... ""ธนาธร ไม่กล้าด่า ทักษิณ"" งั้น มาฟังกันชัดๆ จากปาก สุริยะ จึงรุ่งเรืองกิจ แห่ง #พลังประชารัฐ อาแท้ๆ ของ ธนาธร จึงรุ่งเรืองกิจ แห่ง #อนาคตใหม่ 😉 #เลือกตั้ง62 #ฟ้ารักพ่อ #ฟ้ารักพ่อเพราะนโยบายของพ่อ
",0
